ZIP Code,Average Elevation
21562,556.32446
21719,473.07043
21202,16.830273
21015,86.719345
21009,37.464123
21536,769.9532
21211,69.92661
21758,162.29076
21865,1.0751976
21530,342.2935
21154,120.302055
21050,130.41579
21010,4.6694427
21163,130.50006
21902,9.294243
21901,49.216312
21817,0.56918854
20743,51.624084
20904,106.987595
21757,134.70786
20710,25.295069
20664,12.767558
21622,0.5007211
20902,111.77409
20661,0.23097812
21158,206.42859
21157,233.16327
20854,90.18852
21769,205.49197
21221,7.0482297
21737,157.00499
20778,16.001434
21405,12.408919
20622,32.41457
20876,156.94156
20687,1.1789479
20620,24.949429
20724,44.432343
21638,2.5796392
20692,12.986722
20690,1.2473599
20812,23.389168
20630,4.4055734
21746,147.42067
20860,132.32904
21649,19.959427
21628,7.6996794
21866,0.5390112
21677,0.92598194
21643,9.810872
21671,0.91695446
21662,1.0160922
21647,1.5705864
02907,18.840199
02909,25.66126
02908,30.72407
02831,101.28015
02815,130.81737
02838,61.3491
02921,91.65784
02876,75.08704
02852,17.151587
02881,54.467064
02882,8.371333
02910,14.562512
02919,87.9026
02826,119.71486
02896,98.11844
02817,115.313286
02892,56.66005
02840,8.005053
02842,28.85853
02837,17.279482
02894,22.115023
02905,8.653157
02823,52.868896
02816,103.27966
02864,72.90651
02827,137.73299
02872,9.99145
02812,38.280205
02914,15.722914
02906,25.033928
02825,164.1267
02863,24.917002
02891,16.28755
02898,69.54266
02836,35.057648
02903,8.246305
02857,132.13942
02802,43.13861
02824,74.3656
02885,6.9786015
02806,3.698069
02874,36.320065
02804,38.669205
02915,10.227885
02916,16.004747
02912,34.64008
02830,122.76195
02917,99.78327
02829,133.77931
02839,129.45236
02886,23.402071
02818,51.808304
02879,24.672834
02835,9.802603
02918,46.59785
02865,72.99218
02920,29.400627
02814,170.32481
02861,24.271852
02858,105.74543
02871,28.79127
02878,38.683514
02807,17.000408
02832,54.69841
02873,105.94422
02841,1.7121978
02911,51.40529
02904,39.619366
02860,23.082808
02828,97.526146
02859,176.4535
02895,71.21653
02889,7.1580777
02888,11.067177
02809,13.620364
02893,57.50286
02808,27.620003
02822,87.95682
02813,23.294052
02833,90.570076
02875,46.7338
21523,388.9569
21230,13.501597
21226,7.780576
21217,55.523247
21215,127.573944
21850,13.026507
21782,136.51372
21814,1.8441213
21875,15.401403
21120,191.0307
21161,184.73671
21220,9.423942
21001,52.285027
21087,79.26954
21162,18.236738
21078,62.187412
21821,0.4761907
20770,40.774952
21645,17.283953
20866,125.54549
21113,38.22617
20676,27.878664
20722,10.547958
20602,54.377155
20632,23.17654
21669,0.62613744
21152,141.83884
21661,3.2950094
21715,175.79839
21023,113.71607
21031,90.56696
21219,3.4403985
20906,117.5816
20714,5.2808466
20711,29.866945
20882,163.8754
20733,1.7764614
20607,38.347565
21204,110.58171
20841,130.19362
20735,60.379955
21042,131.94376
21794,159.24777
21723,175.57681
21790,76.93613
20764,1.1688005
20746,76.62707
20601,53.65868
20618,7.2342515
20629,5.3525248
21617,14.697409
21114,32.90779
20609,6.3376093
21610,20.439781
20759,125.057785
21053,233.7287
21542,515.50775
21130,13.689091
21762,151.43501
20603,56.949986
21644,20.50815
20742,33.591526
21863,7.6112823
21634,0.1325213
21648,0.6467129
21660,15.334603
20658,13.877729
21624,2.7743182
21659,7.3366065
21612,0.7664799
21740,169.5157
21822,8.4200535
21767,188.75699
21911,112.85695
21234,103.45337
21830,7.554904
21810,5.4352098
21780,411.23856
21030,126.482796
21117,171.92871
21133,165.18144
21082,115.787285
21227,32.874264
21237,27.592218
21903,31.923077
20740,33.46794
21838,0.9741109
20619,26.816603
20737,25.388432
20912,65.32627
21037,8.653254
21727,178.57178
21787,149.24057
21778,120.68738
20781,14.457775
21620,11.253757
21651,14.215186
21240,39.554
20842,121.0081
21052,2.5560722
20751,7.3325534
21703,127.01502
21286,114.68092
20776,25.090925
21716,114.17032
21012,16.480665
21043,115.60666
21401,19.433115
20634,23.456106
21046,100.10417
20617,43.09917
21619,1.4866246
21029,134.9863
21657,15.969195
20880,154.92311
20628,6.234403
20872,206.54614
21071,180.39601
21543,708.19977
21781,151.10107
21930,13.887653
21156,58.85675
21036,150.79126
21679,11.363933
21867,1.3978938
21601,6.9455085
20693,14.273233
21801,9.430516
21826,10.107076
21521,640.4396
21213,37.920956
21085,42.990887
21201,25.442093
21225,25.974133
21917,97.66503
21210,100.3896
21840,0.8908763
21136,171.6382
21047,136.23953
21212,116.69859
21871,2.4060247
20621,23.906544
20650,18.56311
20636,24.679047
20783,49.2961
20794,70.458145
20815,86.70561
21793,105.09015
20608,26.996847
21701,122.65531
20685,17.959259
21869,1.7965848
21813,4.7759404
21060,11.67778
20896,93.0451
21287,33.806393
20771,48.651714
20889,86.4799
21017,15.004365
21702,231.58122
20723,93.73424
20701,55.735615
21784,176.76689
21773,312.20386
20874,108.15347
20837,89.9796
21403,5.234186
20832,144.24257
20637,39.99144
21607,20.353657
21853,4.076928
20732,21.106901
20712,20.045433
21666,2.4354928
20818,33.40936
20777,134.81018
20686,1.1960909
20626,1.0446858
21155,201.99611
21160,126.36185
20899,132.36214
20894,99.61629
21714,233.77689
21705,97.39802
21835,4.977266
21631,6.7629423
21864,5.5509853
21636,15.603657
21639,13.804551
21655,9.31946
20662,17.022863
21665,0.64297193
20612,0.91845447
21652,0.96159565
21540,328.24628
21921,47.677044
21040,12.830592
21216,80.9263
21557,390.43866
21766,279.71997
21856,2.853684
21555,284.0208
21222,7.7252555
21111,156.23215
21132,160.35721
21209,109.149506
21244,131.16936
21131,135.75247
21034,78.02806
21051,129.40712
20659,30.756844
20817,81.8857
20755,50.71841
20785,37.74349
20646,37.909534
21054,40.50597
21560,204.09056
20656,40.896683
21738,161.0821
20905,132.2316
20862,119.6923
20748,67.816154
21777,86.87752
21074,232.66724
20716,33.171066
20688,2.2659883
21035,30.185898
20674,0.5505226
20695,52.81933
20639,25.54254
20670,9.549555
21658,8.0822115
20879,142.56416
20684,6.0038514
20720,44.632477
21717,82.95922
21920,48.913544
20675,51.255474
21640,17.5397
21862,6.022272
21629,12.907719
20611,35.994774
21672,0.47121048
21663,1.1829811
21625,15.202502
20625,1.1469343
21676,2.1148741
21218,63.89597
21722,197.04042
21919,14.002249
21229,79.81872
21214,82.259346
21207,118.519905
21849,16.270103
21524,369.35645
21529,241.30423
21711,207.22606
21734,149.5797
21028,99.64341
21153,122.47436
21057,105.38483
21005,6.639727
21842,0.81873465
20747,75.33341
21032,26.442305
20855,132.72467
20772,37.335987
21771,199.19423
21770,168.6176
20678,23.103172
20707,84.27283
21613,1.7167008
20816,62.14704
20901,93.905914
20774,35.06616
20871,170.35373
21233,6.0704913
21102,247.32086
20853,117.86051
20758,34.274155
21774,140.99786
21090,35.26565
20708,48.772606
20715,34.086727
69301,1225.7593
68183,331.64243
68105,361.55545
68528,372.33047
68157,312.84396
68123,317.6423
68059,341.1638
68354,496.47513
68343,450.27838
68662,492.8318
69022,739.7827
68122,366.1738
68512,368.18958
68664,406.6235
68920,645.4244
69140,1048.1046
68643,505.2406
68463,364.78223
69121,1124.7457
68448,315.4031
69145,1487.8275
69133,1432.7944
69039,846.5237
69154,1135.9425
68069,339.25015
69152,1019.76904
68381,410.90427
68942,533.2086
69365,1120.2955
68934,534.9895
69034,778.8112
68938,539.1985
68779,482.1373
69043,916.54895
69037,945.5364
68438,387.6119
68066,377.9663
68765,518.4519
68769,533.32947
68631,495.4915
68946,706.1388
68320,314.89886
68854,547.1971
68859,632.37885
68716,431.24298
68823,709.9372
68822,784.226
68766,587.82745
68835,598.40625
68759,646.73
68636,598.7165
68324,359.99213
68720,561.4334
68817,643.92694
68771,530.0405
68861,676.152
69171,770.37836
68787,467.2204
68508,352.75757
68876,622.4479
68502,364.0509
68506,386.45465
68178,324.63358
68980,569.0319
68147,339.87314
69360,1133.2394
68743,376.20312
68731,334.22162
68005,309.96805
68361,496.68076
68439,466.32645
68715,507.40338
68132,352.14728
69141,1289.2354
69331,1266.9843
68310,410.7201
68661,434.9931
68922,704.13916
69357,1349.212
68520,389.96335
69151,885.70776
69125,1170.2738
68307,373.31668
68455,316.4004
69033,1015.19116
69167,1009.31445
68864,552.8505
68928,605.4682
68628,501.7418
68341,408.87082
69218,1015.4154
69123,861.2015
68130,358.92758
68135,365.60025
68057,407.3429
69201,865.1929
69333,1181.5193
68358,420.38962
68970,554.2053
68733,439.46216
69132,941.61035
68338,450.66113
68061,338.41922
68034,372.3911
68055,413.1811
68375,461.0803
68039,359.3878
69041,1015.317
68975,533.2101
68362,459.54446
68445,423.9665
68303,451.55115
68954,563.6157
68377,433.14246
68431,284.08914
68364,471.12268
68658,488.09973
68788,424.38034
68018,385.5891
68050,443.75443
68855,716.3513
68834,768.03613
68874,751.39355
68015,396.2726
68414,294.00058
68812,696.43695
68632,483.49814
68421,298.79044
68417,358.7309
68878,739.1709
68734,630.48895
68820,606.9147
68719,491.26187
68778,710.06195
68637,648.3981
68332,416.75497
68773,549.93835
68635,474.13898
68667,479.79596
68379,319.66904
68380,433.34045
68382,310.87396
68745,465.75754
68722,543.4881
68790,501.2247
68783,484.50955
68111,338.93396
68131,351.19812
68510,378.27634
68025,373.879
68108,335.1765
68524,377.10605
69351,1189.2041
68028,355.34076
69367,1100.4751
68406,480.28467
68046,336.70728
68416,480.63684
68365,508.8974
68142,369.61093
68164,342.872
68116,364.87833
69143,931.22015
69358,1299.5476
69169,967.3241
68357,433.6199
68649,396.18982
68947,663.39215
68633,450.3723
68127,339.40823
68640,508.88278
68419,428.8161
68008,361.0942
68002,379.21417
68818,544.2166
69168,1081.9702
68816,532.04736
69128,1555.6376
69366,1108.1387
69148,1161.156
68350,421.0831
68741,394.72784
68413,339.69678
68647,494.4605
68318,400.84323
68313,461.95944
68405,446.4853
68044,382.55945
68020,355.83734
68370,467.40768
68784,447.62573
69030,1053.5945
69027,989.0818
68452,513.1899
68422,424.14175
68833,829.0711
68623,555.52765
68460,483.8705
68791,450.8433
68433,309.0209
68003,343.93573
68033,358.92874
68305,323.77692
68860,807.6623
68815,696.65015
68813,807.3484
68827,541.03394
68726,576.9949
68665,622.237
68767,509.68036
68346,344.00644
68454,365.28116
68407,377.02863
68774,382.7651
68724,478.12622
68789,495.45013
68112,325.05957
69146,1064.4385
69101,916.7741
69361,1314.7467
68117,325.83484
68517,365.75668
68336,378.92368
68785,414.12787
69337,1084.3284
68666,511.1382
68359,467.70078
68652,594.1365
68335,495.41647
69028,803.25696
68367,491.8529
69129,1150.0765
68948,720.0179
68982,683.33905
68415,415.61185
68949,707.95374
69046,731.30634
68062,434.5715
68047,436.25708
69131,1287.969
68458,444.97617
68410,330.876
68523,379.1665
68955,607.29987
69149,1211.3754
69355,1166.4012
68457,305.6384
68355,301.92093
68428,392.08765
68065,428.37186
68017,383.47754
68929,626.90533
68309,371.74857
68748,508.97214
69335,1204.8871
69356,1245.2572
69020,764.2465
68360,443.82202
69135,855.5702
51557,329.47015
69036,764.25586
68378,364.43073
68866,667.9495
68763,587.7171
68828,712.6174
68371,516.83057
68348,359.9041
68825,833.2837
68838,612.29816
68725,650.56714
68401,487.12967
68344,393.38773
68447,344.93442
68001,445.6015
68853,664.79987
68958,728.5978
68441,392.277
68925,571.7386
68973,592.56104
68923,713.2252
68786,543.6343
68732,464.96106
68755,583.426
68801,557.925
69153,1021.18744
68803,573.6056
68503,358.49344
68824,596.025
68113,303.08655
68317,406.27295
68654,526.79425
68620,585.0145
69348,1309.0317
68436,506.33032
69346,1343.3307
68007,367.10666
68106,334.37006
68526,419.2998
69156,1387.3445
69334,1241.1549
68352,439.35477
68967,665.88446
68966,644.6966
68351,483.51746
68152,363.77798
68118,353.23425
69165,1005.3386
69120,884.99225
69163,921.34125
68936,688.3381
68331,436.55878
68349,391.90698
68347,390.78793
68461,397.09555
69343,1097.8046
69161,942.9422
68959,652.6684
68945,631.7954
68972,585.292
68337,320.43454
68437,316.20465
68952,567.9259
68653,490.9329
80737,1117.4972
69211,952.85254
69170,899.5254
69216,900.2687
68462,352.32382
68974,509.3046
69001,817.94775
69023,1051.1971
69040,897.7176
68660,542.2055
69045,963.0521
69042,788.45435
68465,430.14996
68655,584.447
68023,330.59924
68424,428.44498
69021,964.79486
68847,656.3379
68442,318.92795
68841,559.5986
69157,828.52405
68429,444.44873
68843,534.0463
68514,384.31757
68133,327.07492
69339,1299.5374
68372,404.17587
68964,496.59943
68434,461.43707
68138,348.76596
68154,349.12027
68865,566.9748
68713,635.3337
68780,642.8458
68879,734.61395
68842,639.5307
68862,668.2268
68856,840.39703
68852,679.5502
68858,712.27216
68624,440.24902
68777,519.75006
68418,375.356
68014,472.9451
68976,763.709
68329,339.9848
68873,573.20526
68016,326.70056
68747,543.60406
68710,447.3175
68727,481.9522
68751,380.67123
69155,992.354
69122,1091.8677
68810,581.7552
68505,377.27225
68588,350.38553
68107,343.9879
68104,363.79123
68124,332.18585
69162,1308.6425
68651,497.42883
68957,565.5148
68977,658.56396
68067,404.11523
68629,487.90256
68939,607.3933
68960,600.5149
68466,394.4176
69221,834.18634
69219,930.4335
68022,374.64557
69142,857.0447
68440,415.8819
68402,405.10345
68531,375.35168
69350,1147.9539
68642,513.8067
68030,354.64313
68527,381.88196
69032,928.90546
69024,840.6956
68933,540.9792
68019,402.79947
68644,531.55914
68464,448.55258
69354,1337.0502
57735,1183.1675
69353,1153.2238
68669,480.96497
68042,332.8468
68882,604.6142
68814,740.0877
68837,672.40674
68446,347.94955
68742,593.4988
68711,700.5055
69210,782.0463
68746,479.45135
68443,382.6171
68323,430.15872
68626,485.49536
68875,627.93365
68950,610.2185
68634,461.92053
68836,702.7337
68881,731.71185
68739,446.24805
68757,415.583
68730,436.01855
68749,551.07056
68507,355.82852
68504,351.91382
68110,300.88614
69144,1038.2269
68831,581.32135
68883,598.0663
68102,310.81998
68901,581.4957
68516,398.18613
69347,1177.068
68776,333.6121
68339,404.82898
68368,432.62915
68114,339.03668
68301,415.56732
68659,425.27826
68641,473.2266
68048,329.54718
68328,438.67493
68064,351.88947
68621,382.10376
69345,1395.2639
82082,1592.2532
68137,341.55786
68930,585.26746
68638,521.25256
68010,369.8389
68409,362.28568
68935,521.0216
68627,575.44214
69038,886.41736
68758,556.9983
68941,557.2355
68423,427.8264
68326,484.6462
68340,488.4248
68063,401.66006
69044,868.3437
68038,404.88605
68944,547.60645
68322,479.7349
68182,348.21835
69130,783.88354
68740,527.1361
68070,424.20447
68321,309.25986
68648,417.01935
68467,499.79297
68870,686.37396
68036,432.11758
68450,376.01273
68764,561.7416
68821,776.12506
68756,562.2057
68761,559.91144
68940,683.91864
68844,650.9826
68924,673.2423
68846,532.36395
68729,510.9412
68718,516.3364
68304,389.5261
68058,317.80298
68622,644.54535
68723,503.87695
68728,448.5537
68736,424.6487
68717,498.45206
69217,756.80585
68760,435.5478
69127,1060.9805
69147,1124.8137
68956,622.2343
68832,585.8774
68521,369.86328
68522,364.33127
68404,417.1123
68333,430.42804
68701,490.72598
68961,528.7121
68781,547.1884
68314,461.26346
68752,528.72327
69025,833.133
68937,773.9425
68456,478.99893
68453,476.48654
68128,332.16248
68136,358.3617
68144,352.22015
69336,1203.2026
69341,1294.476
68342,425.70892
68926,685.88513
68971,627.0028
68979,523.06683
68134,350.89935
69150,1009.6288
69134,1000.01074
68932,624.6873
68444,491.57913
69352,1323.0168
68601,455.8563
68366,352.5784
68029,364.08575
68863,724.5282
69166,898.08466
68981,643.5505
68826,518.02356
69214,805.38226
68430,396.1117
68031,391.3505
68072,369.95517
69138,834.7187
68532,388.01633
69212,869.16925
69029,835.3747
69340,1205.5803
68663,478.83923
69220,766.78735
68071,396.09558
68045,403.03586
68768,466.285
68315,466.12402
68770,391.9694
68056,362.67667
68068,348.644
68316,511.8194
68850,750.5286
68330,472.35773
68004,427.5136
68376,330.94427
68869,634.859
68345,343.67844
68041,372.97183
68073,364.05664
68840,642.5565
68845,677.773
68040,405.65738
68849,664.7082
68735,607.30164
68872,563.14557
68927,738.326
68714,734.9055
68319,522.86
68871,627.51917
68037,352.1571
68403,385.9929
68753,647.1289
68792,393.59503
96777,534.4952
96785,1131.831
96749,76.960526
96760,290.6602
96783,143.44762
96755,392.1937
96748,445.81354
96761,427.60358
96722,229.49194
96759,260.25757
96795,90.366844
96773,958.83527
96778,326.90714
96780,240.67096
96789,336.13373
96714,543.51984
96792,-3224.0955
96786,382.16113
96738,381.43604
96720,905.2712
96857,263.2146
96708,303.89862
96826,3.4823077
96727,1042.3844
96768,801.4435
96813,133.61205
96725,1135.2875
96707,184.72578
96706,11.82258
96734,94.765205
96848,31.830038
96776,781.62195
96790,1128.0326
96797,111.12888
96779,51.356117
96818,12.38346
96762,209.17778
96860,3.7205667
96704,940.58276
96820,5.5722475
96763,206.77385
96703,301.85516
96716,28.433538
96751,31.926704
96743,742.5758
96744,148.57088
96710,896.801
96713,786.9901
96774,872.9883
96737,800.2065
96825,94.276085
96815,13.279637
96781,721.35815
96819,182.0501
96742,361.61508
96729,149.12111
96756,-4002.6182
96754,170.2645
96765,209.86473
96822,220.74329
96764,-89146.195
96814,2.4902587
96782,244.27171
96821,233.99512
96712,175.95099
96719,185.27248
96770,143.21677
96757,504.79837
96732,22.083902
96863,1.4353666
96853,1.8610841
96771,634.6858
96728,232.12906
96750,514.8372
96772,499.6603
96726,1374.2621
96859,110.09295
96850,1.0018399
96752,373.80682
96705,48.1474
96741,340.526
96793,380.49637
96753,82.73464
96717,245.61714
96731,25.752798
96816,165.7206
96791,255.2653
96858,19.74986
96746,-12440.421
96766,236.82986
96796,44.783253
96747,27.405037
96769,155.19101
96817,219.01671
96740,381.5355
96701,270.57422
96730,50.543243
30309,269.02145
31525,3.8985002
31701,57.872047
34210,1.50244
33010,1.3949832
33919,1.4831223
33461,4.1301427
33605,6.13787
30173,257.05417
31903,76.88431
30517,277.3052
30548,264.0108
30518,331.8458
30334,314.99722
30567,262.97458
30331,261.5561
31907,105.234085
34235,8.263291
